"Bukit Batok","Posting Box","Bt Batok West Ave 4 (Blk 417)","1.3631","103.74617","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok West Ave 5 (Blk 347)","1.36252","103.75122","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok St 24 (Blk 291E)","1.34351","103.75468","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok West Ave 6 (Blk 136)","1.35103","103.74474","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok West Ave 8 (Blk 177)","1.34646","103.74133","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok Bus Interchange","1.35005","103.74996","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","ESSO Service Station - 813 Bt Batok West Ave 5","1.36606","103.75105","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Shell Service Station - 28 Bt Batok East Ave 6","1.3476","103.76494","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok St 25 Blk (289B)","1.34401","103.76056","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok Crescent (Enterprise Ctr)","1.33885","103.75738","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Pavilion Circle / Bukit Batok Road","1.37111","103.7515","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Gombak MRT Stn","1.35863","103.75156","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok MRT Stn","1.34899","103.74956","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
